Month,Wind speed,Wind direction,Sun,Cloud cover,Chances of rain
4,11,1,43,73,36
5,11,2,64,22,65
3,44,4,34,67,87
3,68,1,40,73,18
11,29,4,72,36,18
6,64,3,10,79,79
4,63,1,50,35,87
5,24,2,81,86,45
10,32,2,35,62,34
11,76,4,45,38,86
1,75,3,77,60,51
9,31,3,79,43,76
4,76,1,43,96,75
10,69,4,47,73,56
9,41,2,52,94,39
8,58,1,93,56,46
7,55,2,66,57,89
2,54,4,33,93,63
6,46,2,99,26,49
8,72,3,15,48,65
7,79,1,78,87,57
2,17,4,82,52,57
1,33,4,97,51,38
7,75,1,80,56,90
6,17,3,83,89,62
6,73,1,93,71,27
1,53,3,90,51,36
8,43,3,81,99,82
6,29,1,59,85,31
12,51,2,46,92,27
1,35,1,65,48,84
1,15,1,93,26,11
1,18,2,79,66,11
11,57,3,42,31,22
7,23,4,70,85,61
7,35,4,53,84,77
11,74,3,11,46,40
1,80,1,95,45,33
4,41,1,27,89,85
8,21,2,15,51,22
10,65,4,66,40,39
8,9,2,37,86,74
8,7,4,71,23,17
2,32,2,59,28,63
2,58,3,23,68,61
2,5,1,84,25,49
8,68,2,32,77,87
4,22,2,55,20,65
12,39,2,94,39,28
8,55,4,84,56,55
9,2,1,62,71,16
1,15,3,46,20,64
2,17,3,12,82,80
12,31,3,31,57,68
8,5,1,66,50,42
4,44,2,47,69,84
11,17,3,52,87,16
10,32,3,96,69,40
4,12,3,47,72,70
12,73,2,100,37,17
9,37,4,15,38,10
8,28,4,49,88,90
11,50,2,14,60,17
7,71,3,55,97,27
1,2,4,93,59,81
6,60,1,75,31,73
7,10,1,18,52,80
6,15,4,44,39,52
11,1,4,27,96,19
9,51,1,71,25,25
11,67,3,47,71,74
3,0,2,65,88,70
10,7,1,67,87,45
4,39,1,51,24,46
7,17,4,17,97,44
1,45,4,29,94,34
11,17,4,13,87,17
4,52,3,44,77,18
4,54,1,31,52,78
2,77,2,48,75,56
11,50,1,86,49,59
4,11,3,53,23,30
10,77,4,28,69,34
11,32,2,57,58,32
6,49,3,93,58,23
12,49,4,40,65,31
6,73,4,98,30,85
5,71,4,66,40,35
11,65,1,23,83,84
8,72,1,14,98,36
10,5,1,90,51,50
6,18,1,86,33,13
4,51,3,96,32,78
7,57,1,95,74,52
9,0,2,80,63,62
8,7,3,43,25,50
10,59,1,14,74,52
12,33,4,76,37,50
3,73,2,29,98,70
11,43,3,36,37,32
4,25,3,26,20,31
8,64,2,22,43,23
7,65,1,93,69,15
1,67,3,92,53,90
10,31,3,74,46,41
2,76,4,40,32,54
12,43,4,80,64,48
7,75,3,65,94,22
2,50,3,20,45,57
1,78,1,67,95,52
9,31,3,60,65,81
8,65,3,43,36,58
4,37,1,82,30,25
9,37,3,98,98,86
6,37,2,71,25,36
6,38,4,27,31,89
4,2,2,31,57,82
11,80,4,32,86,72
1,10,4,98,70,24
8,53,2,25,72,23
5,43,4,20,67,17
11,26,4,65,77,66
9,13,3,83,41,61
2,72,4,38,84,42
4,52,1,26,41,11
10,66,2,34,88,32
2,50,4,82,83,13
10,45,3,60,75,51
10,5,1,90,70,52
9,61,2,36,74,48
6,71,1,37,37,28
9,1,2,90,93,60
12,28,3,96,88,16
10,62,3,27,77,77
10,23,4,34,93,35
4,9,1,85,33,87
12,14,2,96,22,71
4,67,3,87,77,35
6,47,4,84,100,46
8,36,2,21,68,44
11,69,1,70,38,16
10,38,3,28,78,38
7,31,3,68,74,51
9,33,3,40,26,71
7,10,1,56,80,75
7,0,4,50,43,75
4,26,2,45,58,50
5,30,3,51,81,53
8,16,2,34,91,26
5,2,3,47,80,82
1,79,4,28,68,52
11,36,2,17,59,28
9,49,2,56,24,65
4,61,4,29,99,23
1,18,4,43,49,79
7,66,3,18,48,65
6,42,2,65,32,60
5,16,4,22,30,11
4,62,3,91,80,57
9,16,4,55,74,33
2,58,3,46,92,48
5,2,4,89,56,16
5,16,3,87,74,67
10,2,1,39,82,16
12,35,1,100,23,18
10,53,1,70,85,37
7,72,3,89,96,63
10,30,2,15,59,23
3,31,1,53,94,87
8,2,3,68,91,74
3,72,4,26,59,32
7,73,4,55,81,74
9,40,4,28,46,40
1,15,4,61,31,46
7,57,1,12,25,43
4,56,2,54,83,24
2,53,3,19,35,44
12,74,3,32,95,49
9,13,4,60,22,90
4,29,4,94,58,33
4,19,2,11,60,13
11,69,2,64,74,84
1,71,2,83,48,36
10,6,3,74,67,90
11,78,4,47,42,58
3,71,1,49,67,69
11,80,2,91,56,12
9,28,1,87,77,35
2,57,2,47,36,39
6,17,1,97,67,18
5,6,1,12,67,25
11,50,2,34,34,27
1,66,4,19,68,23
12,38,2,48,45,37
8,79,3,91,62,23
8,75,1,53,57,35
2,6,2,39,75,52
4,76,4,92,96,64
4,39,4,94,91,54
8,41,4,20,59,64
8,50,2,58,38,21
2,35,1,29,84,27
4,40,2,60,45,16
2,45,1,76,57,34
5,5,4,10,72,53
5,73,2,21,48,29
5,18,2,34,96,55
1,60,1,48,45,87
5,71,4,61,54,64
6,20,1,29,52,47
11,38,3,17,57,10
7,39,2,18,43,53
8,57,4,97,92,52
5,6,2,42,30,30
11,55,2,97,25,89
11,39,4,98,27,79
4,69,1,15,56,71
11,38,4,72,20,66
3,29,4,53,94,66
1,45,2,20,96,22
12,72,3,43,46,68
9,44,2,90,72,29
2,7,1,98,97,66
10,19,4,68,50,45
4,77,2,75,47,72
5,5,1,84,33,59
6,57,1,84,94,25
5,62,2,68,90,80
1,50,1,90,99,32
6,68,1,47,85,38
3,14,3,89,91,71
2,41,3,81,94,58
12,48,1,19,29,80
8,49,4,19,63,44
10,76,1,97,95,89
5,26,1,69,23,38
11,74,4,27,22,29
12,59,1,100,50,54
6,71,3,24,40,28
1,61,2,24,79,19
11,46,4,25,57,24
4,3,3,64,37,88
10,57,4,11,51,32
9,10,1,84,50,19
7,51,3,42,100,21
3,39,3,87,29,31
11,76,3,12,31,18
6,0,2,47,54,11
8,43,4,45,50,90
5,0,4,71,73,41
7,61,1,47,87,70
7,65,2,65,91,53
9,4,3,41,95,27
12,37,2,83,92,55
11,4,4,55,48,50
11,73,3,51,29,75
12,56,2,68,30,58
6,63,1,19,45,72
12,14,4,74,28,43
3,46,3,88,38,65
6,7,3,14,56,62
11,26,3,11,61,73
6,10,2,35,40,36
5,3,4,89,52,62
9,64,4,36,52,18
7,13,4,95,38,50
9,34,2,15,85,54
9,33,3,74,39,76
3,76,1,80,44,38
8,43,1,31,31,67
2,27,2,24,28,46
4,16,1,38,32,89
12,57,3,58,98,63
3,11,3,76,38,69
3,35,2,72,48,50
9,75,2,32,75,63
7,39,2,54,94,11
2,70,2,58,39,38
11,13,1,12,84,38
8,59,3,51,93,74
10,32,2,78,87,85
1,79,1,66,57,84
4,73,2,86,81,51
4,42,1,27,49,63
12,26,1,71,24,36
10,22,3,13,79,10
7,54,3,99,55,59
10,64,2,36,25,22
11,49,1,91,41,23
9,20,4,69,48,65
1,41,1,91,48,62
3,28,4,88,42,53
7,68,3,82,36,48
8,5,4,98,91,50
6,69,3,83,36,81
6,67,4,80,93,20
2,12,3,32,79,90
4,46,3,87,35,38
7,35,2,73,72,19
6,69,2,36,91,34
5,66,1,23,22,38
9,50,4,83,83,71
7,70,2,46,26,72
8,66,4,37,55,18
6,6,4,94,85,29
1,30,3,30,39,59
6,22,2,24,33,64
5,2,4,84,45,12
5,22,1,76,61,40
12,24,2,66,47,13
11,34,1,21,38,41
1,28,2,79,75,32
8,7,2,62,80,42
2,22,3,80,23,26
9,40,4,22,84,44
2,43,4,66,20,34
7,63,3,43,80,43
7,16,3,17,99,21
5,10,3,47,47,44
12,11,4,93,68,37
11,76,4,19,29,39
10,68,1,64,70,50
10,55,3,37,65,83
1,33,1,83,60,33
12,20,3,24,40,57
7,31,1,62,39,64
1,29,1,70,48,81
11,68,3,46,37,35
4,80,2,66,23,10
10,40,1,69,22,77
1,44,4,49,72,64
11,75,4,90,25,14
5,27,4,14,22,11
11,73,4,56,42,88
3,39,2,41,80,29
2,76,1,96,69,32
7,58,4,71,72,80
3,29,2,46,68,46
9,47,4,39,36,41
8,17,1,17,67,44
10,77,3,30,58,90
1,28,1,93,34,58
1,64,4,50,85,84
12,73,4,61,88,24
11,14,1,25,97,33
1,21,1,10,31,71
3,67,4,70,77,73
10,64,3,42,65,24
1,38,1,56,71,77
9,73,3,12,57,38
5,36,3,79,88,87
11,62,2,84,37,33
12,42,3,33,96,31
6,47,4,57,64,18
9,67,3,12,83,29
5,76,4,60,55,43
1,37,2,81,95,74
5,64,2,27,38,25
10,27,3,96,40,29
9,12,1,53,36,44
9,68,2,88,81,52
9,57,3,91,67,16
10,57,1,67,71,29
3,4,3,58,25,58
12,21,3,55,45,70
4,66,2,74,93,28
2,18,2,69,66,70
1,70,2,49,25,19
10,38,1,78,97,77
5,41,2,51,99,16
10,27,2,23,57,13
3,69,2,63,24,55
11,33,1,32,38,29
7,2,1,25,25,24
1,20,4,69,68,44
9,6,2,28,43,16
7,21,3,47,41,32
1,80,4,22,28,54
11,2,3,45,20,84
2,22,1,98,59,47
12,13,3,95,43,45
2,59,3,98,27,36
3,52,3,98,42,69
3,48,4,70,24,80
11,20,1,33,91,43
9,37,1,45,71,35
9,1,3,60,74,14
1,34,1,77,49,14
12,1,1,61,21,21
8,31,3,93,67,21
3,35,2,13,69,22
7,44,2,23,85,88
11,57,3,74,28,73
6,35,2,60,91,57
4,75,2,78,26,37
10,43,1,47,39,77
7,45,2,86,70,42
7,14,2,98,81,54
8,26,3,48,85,56
10,34,1,73,40,29
9,73,3,51,62,35
3,49,2,88,55,52
11,60,1,87,99,90
8,42,1,79,32,51
9,54,2,19,44,56
12,18,1,95,87,83
2,49,4,90,67,12
2,9,1,86,42,81
2,30,3,49,26,14
2,70,3,26,98,84
4,45,2,81,92,85
10,35,4,99,46,65
11,37,4,91,65,84
12,23,3,85,94,60
8,35,3,84,35,75
9,19,1,49,64,23
4,44,1,90,71,80
3,70,3,13,23,47
8,66,1,12,91,76
8,24,4,10,67,39
2,75,1,32,89,42
10,45,3,77,73,36
8,11,1,42,68,48
7,73,3,17,61,14
3,74,3,47,38,54
10,67,3,80,30,55
6,57,2,41,71,22
5,76,4,93,72,69
1,56,2,53,32,86
2,73,2,61,21,42
6,54,4,22,89,69
1,70,3,98,40,50
9,18,4,18,40,44
1,24,2,53,55,53
2,1,3,73,64,12
5,64,2,78,53,51
3,16,1,91,50,35
12,54,1,90,76,42
9,79,1,78,95,27
7,25,4,93,56,77
5,25,4,15,93,22
11,23,2,64,86,15
3,75,3,68,47,61
9,16,4,51,79,31
8,51,4,69,32,18
4,34,3,77,81,30
11,21,2,73,55,88
3,52,1,71,74,46
2,36,1,35,89,76
8,15,4,41,41,45
8,34,4,86,30,82
5,21,3,47,100,29
1,72,1,94,51,29
4,47,1,12,55,63
8,27,4,83,90,80
9,49,2,37,52,89
2,74,1,34,83,62
9,19,3,54,29,60
9,77,3,48,38,85
1,66,3,98,88,68
8,51,2,44,58,32
8,58,3,73,42,28
3,60,1,24,32,59
6,62,2,91,47,29
4,51,4,46,40,75
11,31,4,42,76,80
4,16,3,16,23,83
9,70,4,27,57,87
3,59,3,10,62,69
10,48,1,37,40,15
2,62,3,33,45,31
3,27,4,52,89,54
7,39,4,97,44,57
7,60,3,47,58,63
8,32,4,48,54,59
1,71,2,49,84,67
2,6,2,88,37,28
8,11,2,22,92,50
9,57,3,90,55,48
12,40,2,83,76,29
11,67,1,69,96,42
5,42,3,38,44,71
3,65,2,99,59,44
8,21,2,86,97,32
8,21,1,22,91,59
4,20,3,86,52,21
5,62,3,24,94,13
9,52,1,52,21,75
5,36,2,38,44,83
11,37,4,89,22,18
9,33,2,21,42,52
3,49,1,53,97,52
3,41,3,78,87,40
9,43,2,90,80,43
7,67,1,81,49,48
1,76,4,56,39,68
1,21,3,40,90,13
12,74,2,25,28,70
8,70,1,90,36,68
12,8,3,25,67,42
5,59,3,99,47,39
3,69,1,56,24,25
5,58,4,18,30,61
10,39,1,13,49,81
9,5,1,24,61,62
7,27,2,90,39,28
4,36,2,97,58,87
2,42,2,10,20,39
7,0,1,60,87,34
4,79,1,46,82,39
4,65,1,47,41,52
3,10,3,76,45,23
4,23,3,33,28,16
5,55,1,17,73,53
3,11,2,30,27,44
4,37,2,63,30,71
12,44,4,26,52,77
10,11,4,66,77,37
10,80,2,89,41,63
7,25,3,51,63,89
12,56,3,65,45,73
9,67,4,84,65,76
12,23,2,92,79,57
4,42,2,38,47,77
9,58,2,59,22,45
10,13,1,48,70,60
9,52,1,34,62,24
3,5,1,80,79,36
7,31,2,26,73,38
10,47,1,11,93,17
12,5,4,43,54,75
9,37,2,33,50,82
6,18,3,75,44,35
8,45,4,31,90,60
4,7,4,86,79,21
12,18,4,31,97,42
10,80,2,22,72,63
6,31,4,40,86,16
7,67,2,70,85,58
1,21,1,43,56,87
10,29,4,33,47,26
1,54,3,65,73,79
8,76,2,80,100,26
1,74,2,12,56,64
12,4,4,87,85,52
10,72,3,93,94,62
11,48,1,33,54,66
7,20,4,22,92,17
12,16,3,51,75,19
8,23,2,73,88,90
11,3,4,76,26,82
7,54,1,68,83,65
1,74,2,32,36,75
10,77,4,93,85,82
7,16,4,96,52,72
10,13,4,92,71,75
3,55,1,15,87,65
9,79,2,87,83,18
3,2,3,24,31,90
1,32,1,54,82,34
2,63,3,78,44,82
2,26,3,92,52,45
4,71,4,76,97,28
4,62,3,27,97,27
4,54,4,71,39,77
1,39,2,30,56,43
12,39,1,96,53,17
2,27,4,96,55,88
1,44,2,82,40,45
6,66,2,13,41,52
6,22,4,42,83,19
4,8,2,71,88,74
11,5,3,21,53,41
11,78,1,82,57,34
11,39,1,25,42,54
2,56,2,76,47,53
5,12,4,93,48,64
12,22,1,55,25,46
7,16,3,45,29,35
10,3,3,34,38,24
1,77,1,76,36,89
2,62,3,63,23,85
7,48,3,74,36,31
7,43,4,40,48,41
6,4,3,67,66,72
1,31,4,17,100,17
1,4,1,92,64,77
6,64,4,19,71,47
12,37,4,30,47,31
1,19,4,88,51,79
9,67,2,94,83,80
10,74,2,39,99,11
7,44,4,40,54,45
10,14,2,84,36,87
3,44,2,88,42,13
4,13,4,79,92,41
9,31,4,44,78,18
1,56,3,97,100,87
3,20,1,84,37,29
9,19,3,36,79,88
2,71,1,11,65,78
12,17,1,17,93,32
8,12,1,43,56,41
8,8,1,39,22,90
9,29,1,19,71,71
6,24,2,83,22,85
9,0,1,83,84,74
4,30,3,54,50,47
9,4,1,68,54,85
5,17,2,18,58,18
8,66,2,75,96,17
3,80,1,41,25,42
3,12,4,95,86,58
2,31,4,85,75,85
12,56,3,92,52,67
12,74,4,95,27,80
3,26,4,78,92,53
4,9,1,75,29,79
6,24,3,98,55,22
10,46,3,60,66,56
4,27,2,26,89,48
4,49,3,78,21,28
2,32,4,82,37,84
2,8,1,79,94,68
1,28,2,71,81,52
4,8,1,83,70,17
2,61,3,14,39,78
6,49,4,95,39,24
8,9,1,89,39,90
11,56,3,65,21,74
12,73,3,23,54,64
5,12,2,67,61,15
9,76,4,13,22,49
10,6,4,63,84,50
9,15,2,93,78,27
10,44,2,40,45,74
6,43,2,13,54,55
5,48,3,62,27,52
8,68,1,73,35,66
2,14,3,57,78,54
8,57,3,53,32,75
3,71,4,57,25,18
2,22,3,33,71,25
3,36,2,40,72,66
8,28,1,31,68,30
9,60,2,48,92,30
7,27,4,20,95,61
6,38,4,88,41,29
3,51,2,58,33,20
7,31,4,82,36,51
5,24,4,56,54,44
6,71,3,11,94,68
6,14,1,88,75,72
4,5,4,24,60,14
7,10,4,58,84,64
10,16,4,24,87,63
8,9,2,75,34,72
5,39,1,25,96,33
12,16,3,25,50,47
8,76,4,85,43,13
5,67,2,89,90,31
5,56,3,92,23,90
3,41,4,83,83,59
4,10,1,43,96,73
8,11,2,55,89,90
9,2,3,46,56,14
8,18,1,99,81,55
3,53,1,44,22,59
1,68,2,81,90,12
10,70,4,10,34,63
5,78,2,18,40,90
5,41,1,64,82,30
2,24,2,64,58,12
8,75,4,63,92,56
1,7,2,80,88,55
10,63,1,52,39,22
7,0,2,23,21,79
5,9,1,63,33,60
8,69,4,80,20,12
6,25,3,53,48,29
12,45,3,15,53,81
1,52,2,61,89,68
2,63,2,42,79,67
2,70,4,99,82,30
6,79,4,85,47,88
10,63,4,88,72,29
12,15,4,98,24,43
3,27,2,24,68,11
6,62,1,40,35,35
4,41,4,71,82,37
9,8,4,33,57,61
9,42,3,20,20,13
10,3,1,87,55,64
12,80,3,32,58,13
8,43,1,14,75,69
10,20,4,43,50,77
10,61,4,39,22,72
5,22,1,70,92,42
3,53,2,71,89,33
5,59,2,36,37,53
6,26,4,67,52,53
8,57,3,71,43,84
11,63,1,78,93,32
7,64,3,97,66,10
10,29,1,97,43,67
8,80,3,43,24,51
8,33,3,81,20,13
8,52,3,84,95,49
3,63,1,21,96,65
7,14,2,57,73,27
12,55,1,52,65,39
4,48,3,68,75,21
5,77,1,49,95,14
2,22,4,67,43,55
2,27,4,86,75,52
9,80,3,10,74,46
12,1,3,18,29,47
7,44,1,30,80,17
5,28,3,95,80,23
6,18,2,92,88,73
3,75,2,59,71,56
9,37,3,63,100,78
10,14,3,44,28,89
3,15,2,45,35,48
9,65,1,100,86,63
6,26,4,17,50,59
3,4,3,76,49,32
9,10,4,69,59,84
6,5,4,56,60,15
12,30,2,26,50,72
11,74,4,93,75,18
2,58,4,49,74,51
3,26,2,63,27,40
7,54,3,17,96,81
11,25,1,57,100,33
12,26,1,22,88,78
6,65,2,80,86,90
4,9,2,85,90,20
2,58,4,97,65,15
9,63,1,12,77,17
12,70,2,92,59,56
8,78,2,17,99,52
9,64,3,19,89,26
6,10,2,100,42,61
4,50,1,66,46,11
4,3,1,13,29,57
4,24,2,87,49,13
8,4,3,91,84,63
5,14,2,31,40,53
10,37,2,23,60,85
1,71,1,41,74,82
8,73,4,26,54,32
5,52,1,71,25,48
6,80,3,96,61,48
11,50,3,52,98,46
1,14,1,54,46,16
5,48,4,36,57,79
5,20,1,75,43,90
4,43,4,29,92,55
1,45,4,42,47,15
10,32,4,28,56,49
4,0,4,12,23,18
4,40,1,28,28,53
11,13,4,33,57,43
10,15,1,38,77,42
5,77,4,40,77,89
9,14,2,31,87,54
3,38,4,23,38,79
9,8,4,63,98,81
9,67,1,26,39,27
7,18,2,58,29,66
9,25,3,58,76,55
1,30,4,63,77,78
8,80,2,10,75,90
11,57,4,58,76,50
1,9,3,45,39,74
1,5,4,65,91,68
8,26,3,98,27,20
7,9,4,36,26,23
6,4,1,67,40,10
1,46,1,18,97,30
10,22,4,100,45,65
9,15,2,36,22,34
3,22,3,89,36,27
11,58,3,88,31,90
1,12,1,10,72,54
5,16,2,66,55,42
10,68,1,17,29,59
8,79,4,88,36,36
1,15,3,89,29,36
6,18,4,74,55,86
3,57,4,34,77,45
2,23,4,23,48,49
5,2,4,100,89,23
8,48,2,75,42,80
11,31,4,27,99,13
9,54,4,33,24,40
5,43,2,90,20,29
5,9,4,68,24,57
3,6,2,36,60,71
10,2,3,43,57,63
2,34,1,37,47,48
11,75,2,86,77,42
2,38,1,30,39,29
7,57,3,82,20,33
1,22,4,67,90,62
9,66,3,15,52,82
6,23,4,43,65,74
3,8,3,82,55,77
5,59,4,32,53,19
3,28,2,28,59,26
9,32,4,82,45,56
11,60,1,90,31,33
12,65,4,35,35,45
5,3,4,90,22,42
9,76,4,30,88,25
9,68,2,27,95,28
7,6,2,14,87,53
6,41,3,29,33,59
8,71,1,79,35,55
12,76,2,58,61,11
6,22,2,87,75,79
10,72,1,85,68,81
11,48,4,57,85,69
3,25,2,47,61,13
2,32,2,57,84,46
5,46,3,23,40,37
10,73,2,12,98,65
3,70,4,90,65,37
10,11,1,32,84,57
8,33,1,44,67,27
7,29,1,47,74,11
5,72,4,43,39,70
12,70,2,68,69,74
10,45,3,53,48,34
11,74,4,24,58,15
11,27,1,30,64,64
3,58,4,24,31,71
6,18,2,10,42,44
3,57,4,22,58,80
2,19,3,28,76,67
6,54,2,11,82,55
7,68,2,34,23,47
9,61,2,81,36,68
2,17,2,38,38,13
4,73,4,16,23,57
2,43,3,54,71,82
10,45,3,30,44,90
5,41,3,22,76,29
6,45,3,93,44,53
1,35,1,97,53,60
12,21,2,96,85,86
11,78,3,15,93,78
10,33,4,10,72,40
12,2,2,51,40,26
10,27,4,63,21,73
2,49,3,42,57,51
6,41,4,99,98,26
8,72,1,91,94,82
5,62,2,23,53,68
2,19,1,10,24,40
10,68,1,25,48,27
7,10,1,19,52,27
2,79,3,55,62,49
5,0,2,99,33,22
6,32,4,57,87,44
2,18,4,65,56,17
5,9,3,100,37,49
1,41,3,41,27,11
2,74,4,79,59,38
8,74,4,20,77,60
6,41,3,63,94,49
7,15,4,55,83,78
10,16,2,84,41,52
5,4,1,41,60,66
3,38,1,35,41,70
11,1,3,42,82,66
11,33,1,69,89,90
9,63,3,61,53,70
7,65,1,69,98,72
11,25,4,51,95,43
11,17,1,20,31,60
4,24,4,29,95,56
6,71,1,91,56,19
8,58,4,100,83,73
6,7,1,81,69,60
8,49,4,25,85,34
11,23,4,54,33,75
11,79,3,81,94,51
6,32,3,18,53,25
8,71,3,77,60,29
5,59,3,81,29,39
4,53,4,90,59,90
7,73,1,43,49,80
12,56,3,63,49,18
10,0,4,84,85,69
9,24,3,40,75,12
4,72,2,58,62,52
7,73,3,81,75,43
2,54,3,47,75,77
1,5,4,19,30,57
11,50,3,28,92,17
8,7,4,23,67,49
9,64,3,47,60,32
4,13,4,75,72,41
12,68,2,72,80,61
10,43,2,85,90,58
8,34,4,23,85,49
1,13,1,66,47,72
11,11,2,97,23,74
3,76,1,13,71,30
11,40,1,73,98,41
6,58,4,13,53,60
3,73,4,59,49,84
10,12,4,77,71,71
12,17,1,76,26,90
3,68,4,42,38,37
1,36,3,85,65,47
3,68,2,22,71,24
9,34,1,72,95,66
11,40,4,58,43,48
2,79,1,38,97,23
2,68,2,83,99,35
12,22,1,85,64,75
11,9,1,20,67,47
11,30,3,62,92,58
7,12,2,81,21,81
9,75,4,59,39,67
10,57,4,10,45,25
11,42,2,66,63,86
5,3,3,21,26,49
3,1,3,37,65,38
9,76,4,37,82,17
2,31,4,62,52,31
10,57,2,50,57,28
7,74,2,63,64,68
12,17,4,87,32,83
9,0,2,100,43,83
6,61,4,22,60,83
8,76,4,79,98,20
1,48,2,28,42,18
2,42,1,75,46,63
12,42,4,45,88,71
12,52,3,48,90,55
7,0,2,74,88,34
11,49,3,88,70,77
12,61,1,57,97,16
9,7,3,68,95,28
12,72,3,40,47,31
2,72,4,97,100,56
9,59,1,87,100,15
7,20,1,12,72,78
11,63,4,39,29,44
10,69,1,35,86,76
4,3,3,27,97,81
4,69,4,86,52,64
11,35,3,28,47,10
7,21,3,92,55,24
2,12,1,39,86,65
4,3,4,44,85,56
7,69,3,73,100,88
4,13,1,71,21,40
11,20,4,16,84,69
11,79,2,80,48,34
5,73,3,48,54,10
2,16,2,39,95,20
11,72,1,27,30,67
12,75,4,52,77,32
10,73,3,35,98,41
8,24,2,60,92,69
8,34,4,14,27,35
6,14,4,89,85,19
1,34,3,78,52,34
8,68,4,21,22,27
8,77,2,62,64,43
2,64,1,71,89,50
2,4,2,78,87,12
5,15,3,37,23,78
8,25,2,55,41,64
2,80,1,45,94,76
1,25,1,20,92,90
2,48,4,82,71,15
4,23,3,48,84,90
11,17,1,66,43,17
12,3,3,76,23,71
3,4,3,50,86,30
6,11,2,21,40,25
1,71,3,55,45,26
1,27,2,100,31,79
11,40,3,15,53,65
5,18,1,39,51,68
9,24,4,24,76,24
12,68,3,67,20,67
7,80,3,40,20,27
7,51,4,12,96,59
1,58,2,18,74,61
8,8,1,30,55,20
3,28,1,81,31,82
8,18,2,58,44,23
6,44,4,45,34,22
1,45,3,72,42,90
4,26,4,46,71,44
9,25,2,78,52,32
8,2,2,99,41,27
12,13,1,24,35,14
2,43,2,36,62,33
7,6,3,49,74,27
8,55,2,35,22,89
4,63,3,62,86,41
6,29,4,71,67,16
11,46,3,50,80,38
5,42,4,100,90,68
8,49,4,77,80,29
10,66,4,87,44,34
3,36,3,12,23,18
8,8,4,24,88,57
2,53,4,54,25,67
1,21,1,24,72,18
2,41,1,17,96,46
2,40,3,61,24,56
2,23,4,19,58,24
4,26,4,32,52,42
11,71,1,58,57,82
5,45,4,95,54,52
11,8,4,61,79,13
3,4,4,27,25,48
10,44,1,26,62,36
9,59,4,51,85,76
11,32,3,76,98,69
5,78,1,10,100,12
8,68,4,91,68,69
6,34,4,76,35,53
4,73,4,83,35,23
8,52,3,96,38,20
10,4,1,11,38,20
3,77,1,55,32,90
10,32,4,63,25,76
8,76,1,49,70,36
11,8,2,28,49,57
12,8,4,86,99,14
1,3,3,30,32,56
1,62,2,81,74,77
9,42,3,71,91,24
1,28,4,53,26,64
8,71,3,44,56,26
8,64,1,17,83,19
9,45,1,78,75,45
11,20,3,55,32,20
1,13,3,26,64,71
6,49,1,16,90,35
12,77,1,65,26,19
2,23,2,51,48,85
10,50,1,18,73,44
4,30,2,83,56,90
7,54,1,41,90,82
6,32,3,74,72,56
3,6,4,37,43,58
12,44,2,71,73,25
10,31,1,64,63,81
5,17,1,11,48,34
4,73,3,84,24,23
2,51,2,78,79,38
10,62,2,19,23,31
11,47,2,83,60,42
10,48,3,47,69,52
6,23,4,71,96,78
6,41,2,48,51,76
11,47,3,30,46,44
3,0,3,44,58,58
12,1,3,77,97,66
2,6,3,48,24,13
12,80,2,97,97,65
4,0,4,46,56,55
9,72,1,87,95,31
7,44,3,99,29,18
6,62,1,82,85,23
2,74,4,98,92,26
9,46,1,50,46,60
6,54,1,21,71,82
8,24,2,44,39,26
2,39,1,19,37,16
8,42,4,57,76,73
1,7,1,60,51,39
9,29,2,71,90,35
12,73,4,51,40,82
10,17,3,19,74,28
9,22,4,40,83,53
5,8,3,30,82,61
2,6,2,66,72,20
11,66,3,54,67,29
1,17,3,27,55,79
2,16,1,20,31,57
7,80,2,19,36,69
1,71,3,47,39,46
11,21,4,94,35,72
8,73,3,13,45,58
10,20,1,52,63,81
10,6,4,19,95,66
8,41,2,40,59,76
4,2,3,51,28,36
3,69,2,58,56,37
10,24,3,63,100,81
8,5,1,57,89,34
8,48,4,63,79,31
6,53,1,34,74,55
4,9,1,65,99,69
5,66,4,20,94,52
11,76,3,12,37,21
8,44,2,65,91,86
4,71,3,85,34,47
7,48,3,18,68,73
1,26,1,84,21,27
7,57,2,96,50,80
9,3,1,27,82,30
3,56,2,78,22,43
10,35,1,42,61,39
2,11,2,31,40,85
6,68,2,15,78,85
11,71,4,33,86,78
4,78,2,61,100,71
12,13,1,43,30,78
11,69,3,40,24,43
10,44,2,46,64,83
9,14,2,57,57,67
11,46,2,96,73,35
1,63,4,68,41,82
4,57,2,40,66,54
10,49,2,68,99,38
12,75,2,22,23,72
3,15,1,18,21,38
2,52,2,33,88,88
6,39,4,65,88,49
4,47,3,11,42,11
2,62,4,59,30,43
8,79,2,26,92,80
11,12,2,38,99,56
4,32,3,76,83,63
1,64,4,13,53,51
10,36,1,20,64,74
8,42,2,88,60,79
5,51,2,45,29,82
8,46,2,41,99,54
8,11,2,68,86,30
4,62,3,75,34,56
3,63,1,71,37,66
7,27,2,62,20,57
2,51,3,62,98,18
2,25,4,35,37,67
4,17,3,30,68,70
8,78,1,44,52,80
10,69,3,67,58,13
11,22,3,45,53,10
11,36,3,10,32,28
7,42,4,85,88,31
1,15,3,42,66,26
3,60,4,52,47,84
10,39,3,73,26,51
11,10,1,55,27,13
10,48,4,87,63,59
12,6,3,26,64,31
11,64,3,24,43,55
9,19,4,74,59,87
2,57,3,75,58,54
